datetime,price,consumption,dailyTempAvg(Celsius),dailyTempMax(Celsius),dailyTempMin(Celsius),numberFreezingDays,numberIcyDays,monthlyRainVolume(mm),numberRainyDays,dailySunnyHoursAvg,monthlyWindSpeedAvg(km/h),price_dayahead,consumption_dayahead,holidayBefore,holidayAfter,isHoliday,participants,price_premium,january,february,march,april,may,june,july,august,september,october,november,december
2016-12-25 17:00:00,9.6,450.9,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,44.75,14728.1,83,1,1,3795.0,50.28,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-25 20:00:00,33.03,539.9,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,49.78,14118.0,83,1,1,3795.0,20.2,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-26 02:00:00,-7.17,410.6,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,31.35,13685.8,1,6,1,3795.0,53.18,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-27 22:45:00,-7.98,713.9,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,51.27,10270.2,1,5,0,3795.0,16.58,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-28 04:30:00,31.44,167.7,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,39.34,12395.5,2,4,0,3795.0,5.92,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-28 05:00:00,19.36,654.6,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,40.83,11602.3,2,4,0,3795.0,8.89,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-28 12:30:00,42.33,198.9,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,58.3,13561.6,2,4,0,3795.0,11.19,0,0,0,0,0,0,0,0,0,0,0,1
2016-12-28 15:00:00,43.22,689.1,2.6213733991129704,4.65346530188934,0.5006157755840089,13.7395660248265,2.99850500822245,25.932048879226304,9.18622085613614,2.05581964765602,13.432451429818801,51.6,16505.8,2,4,0,3795.0,11.53,0,0,0,0,0,0,0,0,0,0,0,1
2017-01-01 02:45:00,6.47,304.7,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,51.95,10359.5,6,103,1,3829.0,24.01,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-01 18:30:00,49.01,297.9,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,59.07,9191.7,6,103,1,3829.0,2.34,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-02 00:30:00,32.95,373.1,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,54.99,9149.9,1,102,0,3829.0,19.59,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-02 01:15:00,40.2,225.0,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,50.18,8897.3,1,102,0,3829.0,12.19,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-04 06:30:00,31.91,635.7,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,62.4,11113.3,3,100,0,3829.0,13.57,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-04 12:45:00,33.2,408.6,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,71.72,12618.4,3,100,0,3829.0,22.74,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-04 17:30:00,49.5,509.1,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,72.15,10499.1,3,100,0,3829.0,-1.5,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-05 08:15:00,55.52,295.5,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,69.7,13796.7,4,99,0,3829.0,12.33,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-06 00:30:00,37.05,238.4,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,59.58,13648.9,5,98,0,3829.0,25.35,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-06 13:00:00,59.38,796.4,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,70.99,15916.2,5,98,0,3829.0,27.42,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-07 01:00:00,44.58,573.9,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,60.0,9985.3,6,97,0,3829.0,21.32,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-07 02:00:00,38.99,393.1,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,55.95,9593.1,6,97,0,3829.0,16.12,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-07 10:00:00,33.47,398.3,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,73.48,11631.2,6,97,0,3829.0,47.11,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-07 18:30:00,52.78,172.5,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,76.52,11632.2,6,97,0,3829.0,11.71,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-08 18:45:00,63.47,331.5,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,70.51,11365.3,7,96,0,3829.0,17.49,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-09 09:15:00,74.0,161.8,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,80.0,11283.2,8,95,0,3829.0,19.21,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-10 04:00:00,14.92,471.1,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,49.19,12672.2,9,94,0,3829.0,15.22,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-10 13:45:00,60.61,617.7,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,80.0,10651.7,9,94,0,3829.0,48.89,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-10 22:30:00,46.59,576.7,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,68.39,10026.1,9,94,0,3829.0,43.98,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-11 08:30:00,47.86,296.3,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,96.88,12746.4,10,93,0,3829.0,52.71,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-11 20:45:00,22.92,898.5,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,85.0,10719.3,10,93,0,3829.0,45.01,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-13 23:15:00,36.38,673.9,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,81.08,12820.4,12,91,0,3829.0,46.17,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-14 00:30:00,18.77,372.9,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,75.0,10860.5,13,90,0,3829.0,55.97,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-14 18:15:00,43.27,254.6,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,85.48,10641.8,13,90,0,3829.0,24.33,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-15 07:45:00,43.14,685.3,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,52.19,9726.7,14,89,0,3829.0,-97.81,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-16 05:00:00,21.49,953.8,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,48.98,10105.0,15,88,0,3829.0,14.62,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-16 15:15:00,99.1,205.0,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,108.68,10456.5,15,88,0,3829.0,11.19,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-17 21:15:00,61.82,361.8,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,93.07,12357.9,16,87,0,3829.0,32.95,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-18 03:15:00,37.61,139.3,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,60.7,11234.7,17,86,0,3829.0,25.92,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-18 15:00:00,75.57,487.0,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,86.7,10152.4,17,86,0,3829.0,18.73,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-19 04:15:00,34.07,220.0,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,67.35,9876.5,18,85,0,3829.0,33.3,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-19 08:45:00,84.62,467.6,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,119.1,9932.7,18,85,0,3829.0,36.31,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-20 07:30:00,82.33,494.4,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,118.0,11654.5,19,84,0,3829.0,69.25,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-22 02:45:00,33.63,172.6,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,66.44,10455.1,21,82,0,3829.0,27.23,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-22 04:00:00,40.7,164.7,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,60.29,8519.6,21,82,0,3829.0,30.2,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-22 06:15:00,37.68,222.8,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,60.71,8255.8,21,82,0,3829.0,-3.12,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-22 09:30:00,40.04,343.2,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,69.02,11040.9,21,82,0,3829.0,-20.97,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-23 08:45:00,92.75,657.0,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,129.72,11149.9,22,81,0,3829.0,-20.2,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-23 12:00:00,84.94,370.9,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,96.72,10821.3,22,81,0,3829.0,-38.53,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-24 00:00:00,70.62,713.7,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,86.83,8439.6,23,80,0,3829.0,21.18,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-25 04:00:00,30.06,351.2,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,75.18,9463.0,24,79,0,3829.0,40.14,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-26 01:15:00,41.77,158.2,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,91.47,9709.8,25,78,0,3829.0,55.0,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-26 11:00:00,62.66,658.1,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,120.0,11526.1,25,78,0,3829.0,76.5,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-26 18:45:00,55.04,934.9,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,139.0,11194.6,25,78,0,3829.0,87.77,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-27 05:00:00,34.09,849.6,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,64.33,10454.2,26,77,0,3829.0,15.2,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-27 10:45:00,43.59,644.9,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,90.0,12241.4,26,77,0,3829.0,50.98,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-30 02:00:00,40.62,178.3,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,38.23,11683.2,29,74,0,3829.0,3.82,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-30 16:15:00,64.53,623.0,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,55.94,12393.4,29,74,0,3829.0,-31.71,1,0,0,0,0,0,0,0,0,0,0,0
2017-01-30 23:30:00,34.99,377.6,-1.77346619958341,0.6038010406561429,-4.08910053410219,23.7494918939358,12.0940636243136,34.1372585023152,9.07672042152323,2.3377100541156404,13.3657816980968,74.19,8356.0,29,74,0,3829.0,31.21,1,0,0,0,0,0,0,0,0,0,0,0
2017-02-01 12:30:00,59.79,279.7,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,76.64,10396.0,31,72,0,3860.0,20.67,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-01 17:00:00,55.44,736.2,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,70.31,11860.7,31,72,0,3860.0,25.24,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-01 18:45:00,52.05,705.3,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,76.1,10985.9,31,72,0,3860.0,29.0,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-04 19:00:00,69.43,666.9,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,61.61,11285.9,34,69,0,3860.0,-8.32000000000001,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-05 06:30:00,36.48,212.8,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,31.75,12085.0,35,68,0,3860.0,-43.31,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-06 03:45:00,42.08,233.8,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,35.1,10487.9,36,67,0,3860.0,-2.54,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-06 09:30:00,79.76,211.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,84.01,9148.6,36,67,0,3860.0,23.17,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-06 13:45:00,68.04,517.3,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,77.75,8164.2,36,67,0,3860.0,25.21,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 07:00:00,45.05,837.8,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,64.9,9280.4,37,66,0,3860.0,18.99,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-07 09:45:00,58.02,631.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,70.57,9948.4,37,66,0,3860.0,4.61999999999999,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-08 02:15:00,30.53,136.2,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,44.92,8280.5,38,65,0,3860.0,-1.46,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-08 03:45:00,38.86,283.1,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,39.11,8855.8,38,65,0,3860.0,-5.56,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-08 08:15:00,70.62,346.4,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,74.55,10080.9,38,65,0,3860.0,1.88,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-09 16:00:00,52.99,710.0,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,65.71,9308.0,39,64,0,3860.0,20.37,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-09 21:15:00,55.48,505.6,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,64.98,8025.0,39,64,0,3860.0,20.67,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 01:00:00,43.29,641.1,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,51.48,7656.3,40,63,0,3860.0,-1.52,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 04:00:00,32.43,405.9,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,46.18,7453.2,40,63,0,3860.0,18.87,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 12:00:00,65.25,874.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,72.17,10428.9,40,63,0,3860.0,26.12,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 16:00:00,45.34,874.3,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,67.88,10976.2,40,63,0,3860.0,40.82,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-10 20:45:00,33.78,908.4,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,74.0,9202.2,40,63,0,3860.0,44.34,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-12 05:00:00,38.93,278.4,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,40.76,8452.1,42,61,0,3860.0,3.4,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-12 06:15:00,14.5,316.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,39.51,8403.5,42,61,0,3860.0,-0.289999999999999,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-13 23:15:00,37.68,593.7,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,50.55,10420.3,43,60,0,3860.0,7.58,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-15 18:00:00,66.95,709.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,64.48,10205.4,45,58,0,3860.0,12.34,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-16 02:45:00,33.03,186.9,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,44.53,10415.0,46,57,0,3860.0,15.55,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-16 03:45:00,33.08,201.4,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,41.73,12751.9,46,57,0,3860.0,12.37,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-18 05:45:00,28.26,468.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,36.78,8909.7,48,55,0,3860.0,26.72,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-18 23:30:00,41.22,630.3,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,49.0,6342.1,48,55,0,3860.0,24.12,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-19 00:15:00,32.37,287.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,48.53,7710.5,49,54,0,3860.0,8.63,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-19 10:30:00,31.38,355.7,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,44.69,9487.2,49,54,0,3860.0,7.08,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-19 23:15:00,35.46,224.4,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,51.69,7268.9,49,54,0,3860.0,37.76,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-20 20:45:00,14.13,835.8,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,62.58,11886.5,50,53,0,3860.0,31.55,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-21 19:30:00,40.95,362.5,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,61.23,10154.5,51,52,0,3860.0,29.64,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-22 02:45:00,0.07,571.2,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,38.88,12559.1,52,51,0,3860.0,27.97,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-22 22:00:00,32.94,909.3,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,49.28,12719.8,52,51,0,3860.0,17.53,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-23 15:15:00,30.46,429.0,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,41.51,16603.7,53,50,0,3860.0,13.9,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-23 15:30:00,24.07,291.4,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,41.51,16603.7,53,50,0,3860.0,-2.24,0,1,0,0,0,0,0,0,0,0,0,0
2017-02-23 18:15:00,34.52,277.3,2.99031847133758,5.7157691294035,0.4162323612417679,13.174882408278501,3.49606039160179,37.0073678169166,9.833847478298301,2.40688873782008,15.5909398300676,56.58,15490.2,53,50,0,3860.0,-1.81,0,1,0,0,0,0,0,0,0,0,0,0
